user_id,feature_name,used_at,session_id,duration_seconds
u_00442,Retention Chart,2026-02-25 16:50:40,s_u_00442_0001,178
u_00171,Custom Alerts,2026-02-25 16:54:18,s_u_00171_0000,109
u_00328,AI Analyst,2026-02-25 17:08:47,s_u_00328_0000,352
u_00295,Segment Explorer,2026-02-25 17:31:59,s_u_00295_0000,286
u_00172,Report Export,2026-02-25 17:54:51,s_u_00172_0000,40
u_00224,Report Export,2026-02-25 17:55:55,s_u_00224_0000,35
u_00134,Funnel Builder,2026-02-25 17:58:01,s_u_00134_0000,120
u_00194,AI Analyst,2026-02-25 17:59:09,s_u_00194_0000,272
u_00244,Dashboard,2026-02-25 18:06:54,s_u_00244_0001,194
u_00006,Segment Explorer,2026-02-25 19:33:37,s_u_00006_0000,433
u_00097,Report Export,2026-02-25 19:44:43,s_u_00097_0000,81
u_00434,Dashboard,2026-02-25 20:07:36,s_u_00434_0007,99
u_00025,API Access,2026-02-25 20:27:50,s_u_00025_0000,96
u_00194,AI Analyst,2026-02-25 20:33:06,s_u_00194_0000,195
u_00368,Report Export,2026-02-25 20:44:45,s_u_00368_0000,59
u_00233,Dashboard,2026-02-25 21:47:47,s_u_00233_0000,106
u_00353,Data Import,2026-02-25 21:52:03,s_u_00353_0000,137
u_00029,Segment Explorer,2026-02-26 01:19:02,s_u_00029_0000,514
u_00073,Retention Chart,2026-02-26 03:18:25,s_u_00073_0000,165
u_00392,Report Export,2026-02-26 04:25:23,s_u_00392_0000,29
u_00389,Team Collaboration,2026-02-26 08:11:22,s_u_00389_0002,142
u_00138,Data Import,2026-02-26 08:18:30,s_u_00138_0000,619
u_00244,Data Import,2026-02-26 08:39:37,s_u_00244_0001,846
u_00216,Dashboard,2026-02-26 09:06:19,s_u_00216_0001,231
u_00202,Funnel Builder,2026-02-26 09:57:52,s_u_00202_0000,801
u_00020,Funnel Builder,2026-02-26 10:03:51,s_u_00020_0000,575
u_00244,Data Import,2026-02-26 10:16:27,s_u_00244_0000,636
u_00227,Report Export,2026-02-26 10:17:42,s_u_00227_0000,30
u_00138,Retention Chart,2026-02-26 10:26:47,s_u_00138_0001,130
u_00260,Data Import,2026-02-26 10:42:36,s_u_00260_0000,404
u_00227,Retention Chart,2026-02-26 11:10:57,s_u_00227_0000,86
u_00315,Retention Chart,2026-02-26 11:44:59,s_u_00315_0000,166
u_00054,Team Collaboration,2026-02-26 11:58:25,s_u_00054_0001,334
u_00434,Segment Explorer,2026-02-26 11:59:56,s_u_00434_0005,481
u_00434,Custom Alerts,2026-02-26 12:25:29,s_u_00434_0008,110
u_00047,Dashboard,2026-02-26 13:04:07,s_u_00047_0000,75
u_00092,Segment Explorer,2026-02-26 14:36:59,s_u_00092_0000,482
u_00089,Funnel Builder,2026-02-26 15:06:18,s_u_00089_0001,585
u_00236,Funnel Builder,2026-02-26 15:08:33,s_u_00236_0000,352
u_00064,Retention Chart,2026-02-26 15:10:48,s_u_00064_0001,207
u_00331,AI Analyst,2026-02-26 15:47:30,s_u_00331_0000,365
u_00194,Team Collaboration,2026-02-26 16:10:13,s_u_00194_0000,276
u_00072,Report Export,2026-02-26 16:23:46,s_u_00072_0000,78
u_00072,Data Import,2026-02-26 17:37:41,s_u_00072_0000,1039
u_00186,Funnel Builder,2026-02-26 17:39:39,s_u_00186_0000,508
u_00164,AI Analyst,2026-02-26 17:41:30,s_u_00164_0000,329
u_00484,Segment Explorer,2026-02-26 18:08:05,s_u_00484_0001,245
u_00412,Funnel Builder,2026-02-26 18:44:58,s_u_00412_0000,627
u_00434,Data Import,2026-02-26 19:39:28,s_u_00434_0003,838
u_00309,Funnel Builder,2026-02-26 20:21:17,s_u_00309_0000,650
u_00233,Funnel Builder,2026-02-26 20:45:30,s_u_00233_0000,688
u_00069,Dashboard,2026-02-26 20:51:59,s_u_00069_0000,165
u_00123,Custom Alerts,2026-02-26 21:48:22,s_u_00123_0000,179
u_00215,Retention Chart,2026-02-26 21:51:00,s_u_00215_0000,209
u_00033,Retention Chart,2026-02-27 01:21:31,s_u_00033_0000,270
u_00040,Dashboard,2026-02-27 02:50:30,s_u_00040_0005,166
u_00164,Team Collaboration,2026-02-27 03:10:30,s_u_00164_0000,203
u_00202,Dashboard,2026-02-27 03:57:01,s_u_00202_0000,175
u_00216,Retention Chart,2026-02-27 07:32:42,s_u_00216_0000,249
u_00478,Funnel Builder,2026-02-27 07:57:34,s_u_00478_0001,621
u_00066,Segment Explorer,2026-02-27 07:58:41,s_u_00066_0000,438
u_00210,Team Collaboration,2026-02-27 08:00:25,s_u_00210_0000,227
u_00347,Funnel Builder,2026-02-27 08:17:26,s_u_00347_0000,662
u_00434,Data Import,2026-02-27 08:29:46,s_u_00434_0004,166
u_00351,Team Collaboration,2026-02-27 08:37:21,s_u_00351_0000,97
u_00184,Funnel Builder,2026-02-27 08:45:56,s_u_00184_0000,769
u_00244,Data Import,2026-02-27 09:24:35,s_u_00244_0000,719
u_00136,Funnel Builder,2026-02-27 09:24:51,s_u_00136_0000,360
u_00123,Funnel Builder,2026-02-27 09:29:12,s_u_00123_0000,432
u_00083,Dashboard,2026-02-27 09:48:32,s_u_00083_0000,215
u_00121,Funnel Builder,2026-02-27 10:21:49,s_u_00121_0000,139
u_00256,Custom Alerts,2026-02-27 10:47:59,s_u_00256_0000,36
u_00434,Data Import,2026-02-27 12:04:04,s_u_00434_0006,706
u_00202,Funnel Builder,2026-02-27 12:14:35,s_u_00202_0000,552
u_00308,Custom Alerts,2026-02-27 12:36:25,s_u_00308_0000,167
u_00242,Report Export,2026-02-27 12:45:24,s_u_00242_0000,62
u_00037,Team Collaboration,2026-02-27 13:01:46,s_u_00037_0000,95
u_00442,Segment Explorer,2026-02-27 13:04:01,s_u_00442_0001,634
u_00341,Team Collaboration,2026-02-27 13:20:33,s_u_00341_0000,45
u_00001,Dashboard,2026-02-27 13:52:20,s_u_00001_0000,77
u_00216,AI Analyst,2026-02-27 14:11:12,s_u_00216_0002,295
u_00274,Report Export,2026-02-27 14:43:45,s_u_00274_0000,8
u_00065,Retention Chart,2026-02-27 15:07:40,s_u_00065_0000,112
u_00171,Data Import,2026-02-27 15:23:05,s_u_00171_0000,599
u_00324,AI Analyst,2026-02-27 15:37:03,s_u_00324_0000,222
u_00164,Segment Explorer,2026-02-27 16:19:56,s_u_00164_0000,180
u_00072,Retention Chart,2026-02-27 16:37:46,s_u_00072_0000,160
u_00353,Dashboard,2026-02-27 17:32:36,s_u_00353_0000,216
u_00138,Retention Chart,2026-02-27 17:33:15,s_u_00138_0001,85
u_00227,Segment Explorer,2026-02-27 17:48:17,s_u_00227_0000,368
u_00347,Segment Explorer,2026-02-27 17:51:59,s_u_00347_0000,298
u_00343,Funnel Builder,2026-02-27 18:34:16,s_u_00343_0000,576
u_00123,AI Analyst,2026-02-27 18:41:42,s_u_00123_0000,297
u_00171,Custom Alerts,2026-02-27 18:44:01,s_u_00171_0000,159
u_00328,Segment Explorer,2026-02-27 18:56:07,s_u_00328_0000,224
u_00442,Data Import,2026-02-27 19:25:52,s_u_00442_0001,376
u_00434,Report Export,2026-02-27 20:00:44,s_u_00434_0009,104
u_00438,Dashboard,2026-02-27 20:09:57,s_u_00438_0000,185
u_00457,Team Collaboration,2026-02-27 20:10:26,s_u_00457_0001,257
u_00029,Retention Chart,2026-02-27 20:20:10,s_u_00029_0003,288
u_00035,Funnel Builder,2026-02-27 20:23:16,s_u_00035_0000,690
u_00434,Team Collaboration,2026-02-27 20:25:08,s_u_00434_0001,303
u_00417,Dashboard,2026-02-27 21:04:42,s_u_00417_0000,232
u_00122,Retention Chart,2026-02-27 21:09:41,s_u_00122_0000,152
u_00478,Funnel Builder,2026-02-27 21:19:53,s_u_00478_0001,354
u_00328,API Access,2026-02-27 21:36:39,s_u_00328_0000,44
u_00029,Data Import,2026-02-27 21:58:16,s_u_00029_0001,917
u_00116,Team Collaboration,2026-02-28 09:12:49,s_u_00116_0000,119
u_00244,API Access,2026-02-28 10:51:23,s_u_00244_0001,99
u_00454,Funnel Builder,2026-02-28 13:02:34,s_u_00454_0000,216
u_00434,Team Collaboration,2026-02-28 13:24:40,s_u_00434_0008,200
u_00002,Funnel Builder,2026-02-28 14:21:19,s_u_00002_0005,471
u_00202,Custom Alerts,2026-02-28 14:38:11,s_u_00202_0000,175
u_00150,Funnel Builder,2026-02-28 15:12:59,s_u_00150_0000,598
u_00478,Funnel Builder,2026-02-28 16:06:20,s_u_00478_0001,542
u_00260,Report Export,2026-02-28 16:16:32,s_u_00260_0000,33
u_00065,Data Import,2026-02-28 17:30:57,s_u_00065_0000,833
u_00029,Report Export,2026-02-28 17:32:30,s_u_00029_0003,94
u_00205,Funnel Builder,2026-02-28 17:43:30,s_u_00205_0000,688
u_00442,AI Analyst,2026-02-28 17:44:13,s_u_00442_0001,570
u_00113,Retention Chart,2026-02-28 17:44:33,s_u_00113_0000,292
u_00322,Retention Chart,2026-02-28 18:19:27,s_u_00322_0000,388
u_00268,API Access,2026-02-28 19:18:09,s_u_00268_0000,72
u_00414,Funnel Builder,2026-02-28 20:28:47,s_u_00414_0000,257
u_00301,Data Import,2026-03-01 01:12:17,s_u_00301_0000,556
u_00321,Team Collaboration,2026-03-01 05:43:51,s_u_00321_0000,95
u_00002,Funnel Builder,2026-03-01 05:52:40,s_u_00002_0009,482
u_00111,AI Analyst,2026-03-01 06:36:10,s_u_00111_0000,140
u_00322,Dashboard,2026-03-01 08:03:04,s_u_00322_0000,165
u_00097,Team Collaboration,2026-03-01 08:35:27,s_u_00097_0000,325
u_00222,Retention Chart,2026-03-01 09:10:59,s_u_00222_0000,150
u_00212,Custom Alerts,2026-03-01 10:15:44,s_u_00212_0000,86
u_00040,Funnel Builder,2026-03-01 11:11:30,s_u_00040_0004,509
u_00019,AI Analyst,2026-03-01 11:38:03,s_u_00019_0000,107
u_00183,Dashboard,2026-03-01 13:18:21,s_u_00183_0000,107
u_00434,API Access,2026-03-01 13:22:48,s_u_00434_0003,44
u_00145,Dashboard,2026-03-01 14:19:02,s_u_00145_0000,140
u_00479,Segment Explorer,2026-03-01 14:48:40,s_u_00479_0000,376
u_00305,Dashboard,2026-03-01 15:26:18,s_u_00305_0000,171
u_00025,AI Analyst,2026-03-01 19:42:12,s_u_00025_0000,333
u_00116,Retention Chart,2026-03-02 02:01:28,s_u_00116_0000,55
u_00116,Report Export,2026-03-02 06:34:59,s_u_00116_0000,39
u_00230,AI Analyst,2026-03-02 07:43:35,s_u_00230_0000,355
u_00001,Retention Chart,2026-03-02 08:14:29,s_u_00001_0000,410
u_00345,Dashboard,2026-03-02 08:39:57,s_u_00345_0001,44
u_00054,Dashboard,2026-03-02 08:56:31,s_u_00054_0001,106
u_00434,API Access,2026-03-02 09:24:47,s_u_00434_0000,79
u_00002,Funnel Builder,2026-03-02 10:08:31,s_u_00002_0005,484
u_00025,Custom Alerts,2026-03-02 11:28:36,s_u_00025_0000,137
u_00454,Funnel Builder,2026-03-02 11:31:47,s_u_00454_0002,506
u_00035,Funnel Builder,2026-03-02 12:14:21,s_u_00035_0000,615
u_00242,Funnel Builder,2026-03-02 12:26:30,s_u_00242_0000,153
u_00354,Funnel Builder,2026-03-02 13:38:39,s_u_00354_0000,535
u_00278,Funnel Builder,2026-03-02 15:37:39,s_u_00278_0000,342
u_00054,Team Collaboration,2026-03-02 15:57:18,s_u_00054_0000,354
u_00311,AI Analyst,2026-03-02 16:05:54,s_u_00311_0000,320
u_00340,Dashboard,2026-03-02 16:07:20,s_u_00340_0000,109
u_00131,Funnel Builder,2026-03-02 16:32:21,s_u_00131_0000,669
u_00438,Dashboard,2026-03-02 16:38:17,s_u_00438_0000,255
u_00099,API Access,2026-03-02 16:55:59,s_u_00099_0000,57
u_00434,Team Collaboration,2026-03-02 17:00:10,s_u_00434_0009,284
u_00203,Retention Chart,2026-03-02 17:03:40,s_u_00203_0000,455
u_00001,Segment Explorer,2026-03-02 17:05:09,s_u_00001_0000,515
u_00072,Data Import,2026-03-02 17:21:10,s_u_00072_0000,1009
u_00151,Dashboard,2026-03-02 17:48:19,s_u_00151_0000,209
u_00434,API Access,2026-03-02 17:53:46,s_u_00434_0004,64
u_00321,Report Export,2026-03-02 18:02:49,s_u_00321_0000,49
u_00040,Retention Chart,2026-03-02 18:34:42,s_u_00040_0002,302
u_00202,Report Export,2026-03-02 18:42:26,s_u_00202_0000,61
u_00255,API Access,2026-03-02 19:31:08,s_u_00255_0000,104
u_00138,Retention Chart,2026-03-02 19:40:35,s_u_00138_0000,150
u_00201,Custom Alerts,2026-03-02 19:51:09,s_u_00201_0000,167
u_00244,Retention Chart,2026-03-02 20:08:07,s_u_00244_0000,425
u_00457,Team Collaboration,2026-03-02 20:32:59,s_u_00457_0000,170
u_00216,Data Import,2026-03-02 20:50:29,s_u_00216_0003,575
u_00370,API Access,2026-03-03 00:09:18,s_u_00370_0000,164
u_00278,Funnel Builder,2026-03-03 04:13:19,s_u_00278_0000,279
u_00025,API Access,2026-03-03 08:03:49,s_u_00025_0000,63
u_00300,Custom Alerts,2026-03-03 08:37:29,s_u_00300_0000,163
u_00434,AI Analyst,2026-03-03 08:39:59,s_u_00434_0002,281
u_00216,Dashboard,2026-03-03 08:52:28,s_u_00216_0000,164
u_00221,Funnel Builder,2026-03-03 08:58:44,s_u_00221_0000,436
u_00434,Segment Explorer,2026-03-03 09:00:54,s_u_00434_0005,270
u_00268,Data Import,2026-03-03 09:04:33,s_u_00268_0000,727
u_00478,Retention Chart,2026-03-03 09:15:59,s_u_00478_0001,181
u_00123,AI Analyst,2026-03-03 09:41:24,s_u_00123_0000,101
u_00434,Dashboard,2026-03-03 10:30:13,s_u_00434_0009,168
u_00470,Funnel Builder,2026-03-03 10:54:47,s_u_00470_0000,555
u_00484,Custom Alerts,2026-03-03 11:19:49,s_u_00484_0000,135
u_00434,Dashboard,2026-03-03 11:27:37,s_u_00434_0002,113
u_00438,Dashboard,2026-03-03 12:23:53,s_u_00438_0000,113
u_00442,Segment Explorer,2026-03-03 12:29:55,s_u_00442_0001,353
u_00083,Dashboard,2026-03-03 14:30:25,s_u_00083_0000,232
u_00412,Funnel Builder,2026-03-03 14:39:31,s_u_00412_0002,285
u_00054,API Access,2026-03-03 14:54:52,s_u_00054_0000,70
u_00120,Dashboard,2026-03-03 14:56:00,s_u_00120_0000,261
u_00087,Segment Explorer,2026-03-03 15:25:02,s_u_00087_0000,266
u_00219,Funnel Builder,2026-03-03 16:21:19,s_u_00219_0000,202
u_00255,Team Collaboration,2026-03-03 16:33:25,s_u_00255_0000,289
u_00211,Dashboard,2026-03-03 16:52:53,s_u_00211_0000,58
u_00312,Dashboard,2026-03-03 16:59:04,s_u_00312_0000,292
u_00434,Dashboard,2026-03-03 17:03:52,s_u_00434_0008,53
u_00103,Funnel Builder,2026-03-03 17:24:10,s_u_00103_0000,669
u_00219,Funnel Builder,2026-03-03 17:55:33,s_u_00219_0000,429
u_00255,AI Analyst,2026-03-03 18:44:59,s_u_00255_0000,510
u_00351,Funnel Builder,2026-03-03 19:12:40,s_u_00351_0000,511
u_00446,Report Export,2026-03-03 19:13:50,s_u_00446_0000,17
u_00434,Dashboard,2026-03-03 19:39:34,s_u_00434_0008,105
u_00201,Report Export,2026-03-03 19:43:06,s_u_00201_0000,51
u_00355,Team Collaboration,2026-03-03 19:56:43,s_u_00355_0000,322
u_00351,Custom Alerts,2026-03-03 20:18:41,s_u_00351_0000,92
u_00412,Custom Alerts,2026-03-03 20:30:22,s_u_00412_0001,174
u_00412,AI Analyst,2026-03-03 21:05:15,s_u_00412_0002,370
u_00244,API Access,2026-03-03 21:16:32,s_u_00244_0000,85
u_00283,Report Export,2026-03-03 21:57:22,s_u_00283_0000,60
u_00239,Report Export,2026-03-03 22:21:38,s_u_00239_0000,41
u_00367,Funnel Builder,2026-03-04 00:17:52,s_u_00367_0000,504
u_00200,Team Collaboration,2026-03-04 02:10:17,s_u_00200_0000,58
u_00352,Segment Explorer,2026-03-04 06:39:56,s_u_00352_0000,426
u_00199,Report Export,2026-03-04 06:51:45,s_u_00199_0001,91
u_00183,Segment Explorer,2026-03-04 07:12:50,s_u_00183_0000,537
u_00160,Dashboard,2026-03-04 07:56:52,s_u_00160_0000,151
u_00348,Dashboard,2026-03-04 08:42:45,s_u_00348_0000,66
u_00216,Custom Alerts,2026-03-04 08:59:45,s_u_00216_0001,117
u_00478,Dashboard,2026-03-04 10:06:20,s_u_00478_0001,164
u_00123,Data Import,2026-03-04 11:03:45,s_u_00123_0000,633
u_00073,Data Import,2026-03-04 11:15:50,s_u_00073_0000,998
u_00228,AI Analyst,2026-03-04 11:22:43,s_u_00228_0000,169
u_00110,AI Analyst,2026-03-04 12:12:33,s_u_00110_0000,336
u_00351,API Access,2026-03-04 12:53:32,s_u_00351_0000,50
u_00072,API Access,2026-03-04 13:12:09,s_u_00072_0000,68
u_00111,AI Analyst,2026-03-04 13:33:51,s_u_00111_0000,114
u_00194,Team Collaboration,2026-03-04 14:32:59,s_u_00194_0000,188
u_00419,Funnel Builder,2026-03-04 15:29:56,s_u_00419_0000,388
u_00457,Custom Alerts,2026-03-04 16:07:42,s_u_00457_0000,59
u_00446,Report Export,2026-03-04 16:30:49,s_u_00446_0000,52
u_00212,Data Import,2026-03-04 18:06:05,s_u_00212_0000,604
u_00136,Funnel Builder,2026-03-04 18:26:20,s_u_00136_0000,171
u_00038,Segment Explorer,2026-03-04 18:27:16,s_u_00038_0000,438
u_00086,Funnel Builder,2026-03-04 18:34:24,s_u_00086_0000,429
u_00343,Funnel Builder,2026-03-04 19:42:19,s_u_00343_0001,695
u_00097,Data Import,2026-03-04 19:57:09,s_u_00097_0000,540
u_00434,Report Export,2026-03-04 20:06:01,s_u_00434_0000,97
u_00320,Custom Alerts,2026-03-04 20:39:35,s_u_00320_0000,181
u_00075,Retention Chart,2026-03-04 20:45:03,s_u_00075_0000,181
u_00210,Retention Chart,2026-03-04 21:02:55,s_u_00210_0000,314
u_00199,Report Export,2026-03-04 22:23:53,s_u_00199_0001,60
u_00434,Team Collaboration,2026-03-05 01:44:20,s_u_00434_0000,271
u_00115,Report Export,2026-03-05 01:52:32,s_u_00115_0000,24
u_00130,Report Export,2026-03-05 07:54:37,s_u_00130_0000,85
u_00434,Funnel Builder,2026-03-05 08:08:14,s_u_00434_0009,241
u_00111,Funnel Builder,2026-03-05 08:18:37,s_u_00111_0000,580
u_00370,API Access,2026-03-05 08:49:00,s_u_00370_0000,69
u_00260,API Access,2026-03-05 09:26:35,s_u_00260_0000,126
u_00326,Report Export,2026-03-05 10:30:32,s_u_00326_0000,44
u_00264,Funnel Builder,2026-03-05 11:09:35,s_u_00264_0000,312
u_00154,Retention Chart,2026-03-05 13:16:40,s_u_00154_0000,84
u_00123,Data Import,2026-03-05 13:29:01,s_u_00123_0000,573
u_00064,Segment Explorer,2026-03-05 13:58:58,s_u_00064_0002,498
u_00089,Dashboard,2026-03-05 14:27:01,s_u_00089_0001,154
u_00221,Retention Chart,2026-03-05 14:44:58,s_u_00221_0000,210
u_00389,API Access,2026-03-05 15:16:09,s_u_00389_0005,77
u_00482,Funnel Builder,2026-03-05 15:17:15,s_u_00482_0000,413
u_00061,Data Import,2026-03-05 16:53:14,s_u_00061_0000,211
u_00284,Funnel Builder,2026-03-05 16:59:01,s_u_00284_0000,328
u_00434,Retention Chart,2026-03-05 17:09:55,s_u_00434_0007,294
u_00053,Funnel Builder,2026-03-05 18:13:20,s_u_00053_0000,748
u_00486,Data Import,2026-03-05 18:44:51,s_u_00486_0000,894
u_00019,Segment Explorer,2026-03-05 18:56:42,s_u_00019_0000,494
u_00144,AI Analyst,2026-03-05 19:11:20,s_u_00144_0000,257
u_00398,Report Export,2026-03-05 19:26:15,s_u_00398_0000,83
u_00389,Retention Chart,2026-03-05 19:30:51,s_u_00389_0004,406
u_00283,Dashboard,2026-03-05 19:39:03,s_u_00283_0000,84
u_00027,Dashboard,2026-03-05 19:52:33,s_u_00027_0000,125
u_00434,Funnel Builder,2026-03-05 19:53:06,s_u_00434_0008,828
u_00256,API Access,2026-03-05 20:00:56,s_u_00256_0000,57
u_00002,Funnel Builder,2026-03-05 20:06:38,s_u_00002_0001,595
u_00149,Dashboard,2026-03-05 20:18:47,s_u_00149_0000,148
u_00195,Funnel Builder,2026-03-06 01:14:54,s_u_00195_0000,449
u_00025,Retention Chart,2026-03-06 03:39:40,s_u_00025_0000,280
u_00448,Report Export,2026-03-06 05:29:43,s_u_00448_0000,50
u_00055,Retention Chart,2026-03-06 07:20:35,s_u_00055_0000,229
u_00116,AI Analyst,2026-03-06 08:15:57,s_u_00116_0000,268
u_00429,AI Analyst,2026-03-06 08:37:05,s_u_00429_0000,220
u_00232,Dashboard,2026-03-06 09:05:10,s_u_00232_0000,240
u_00019,Team Collaboration,2026-03-06 09:13:23,s_u_00019_0000,111
u_00095,Funnel Builder,2026-03-06 10:13:10,s_u_00095_0000,320
u_00329,AI Analyst,2026-03-06 10:18:32,s_u_00329_0000,165
u_00412,Team Collaboration,2026-03-06 10:50:44,s_u_00412_0001,132
u_00434,Data Import,2026-03-06 10:56:52,s_u_00434_0004,397
u_00259,Dashboard,2026-03-06 10:59:53,s_u_00259_0000,202
u_00143,Funnel Builder,2026-03-06 11:15:59,s_u_00143_0000,653
u_00355,Dashboard,2026-03-06 11:16:11,s_u_00355_0000,29
u_00434,Report Export,2026-03-06 11:25:59,s_u_00434_0007,13
u_00421,Funnel Builder,2026-03-06 11:28:23,s_u_00421_0000,743
u_00457,Retention Chart,2026-03-06 11:42:19,s_u_00457_0001,309
u_00324,Segment Explorer,2026-03-06 12:22:54,s_u_00324_0000,336
u_00146,Funnel Builder,2026-03-06 12:33:42,s_u_00146_0000,657
u_00171,API Access,2026-03-06 12:45:02,s_u_00171_0000,58
u_00127,Dashboard,2026-03-06 13:20:27,s_u_00127_0000,187
u_00434,Funnel Builder,2026-03-06 14:42:51,s_u_00434_0008,219
u_00442,AI Analyst,2026-03-06 15:19:58,s_u_00442_0001,405
u_00434,Team Collaboration,2026-03-06 15:20:12,s_u_00434_0004,45
u_00158,Segment Explorer,2026-03-06 15:42:11,s_u_00158_0000,366
u_00182,Segment Explorer,2026-03-06 16:32:43,s_u_00182_0000,365
u_00072,AI Analyst,2026-03-06 16:40:56,s_u_00072_0000,324
u_00453,Funnel Builder,2026-03-06 16:43:42,s_u_00453_0000,539
u_00353,Data Import,2026-03-06 17:08:14,s_u_00353_0000,999
u_00325,Funnel Builder,2026-03-06 17:49:46,s_u_00325_0000,370
u_00164,AI Analyst,2026-03-06 17:54:57,s_u_00164_0000,315
u_00322,AI Analyst,2026-03-06 17:56:33,s_u_00322_0000,297
u_00434,Report Export,2026-03-06 18:53:29,s_u_00434_0007,103
u_00256,Segment Explorer,2026-03-06 18:56:35,s_u_00256_0000,267
u_00040,Retention Chart,2026-03-06 20:09:56,s_u_00040_0005,278
u_00434,Team Collaboration,2026-03-06 20:13:14,s_u_00434_0002,207
u_00324,Retention Chart,2026-03-06 20:30:07,s_u_00324_0000,220
u_00322,API Access,2026-03-06 20:38:31,s_u_00322_0000,50
u_00064,Dashboard,2026-03-06 20:38:32,s_u_00064_0001,257
u_00470,Funnel Builder,2026-03-06 20:39:45,s_u_00470_0000,771
u_00353,Segment Explorer,2026-03-06 20:53:24,s_u_00353_0000,461
u_00216,Dashboard,2026-03-06 21:20:55,s_u_00216_0000,127
u_00234,Segment Explorer,2026-03-06 21:33:57,s_u_00234_0000,341
u_00123,Team Collaboration,2026-03-06 21:46:37,s_u_00123_0000,105
u_00216,API Access,2026-03-06 21:58:42,s_u_00216_0001,144
u_00336,AI Analyst,2026-03-07 02:16:12,s_u_00336_0000,141
u_00457,Report Export,2026-03-07 08:42:26,s_u_00457_0000,29
u_00084,Funnel Builder,2026-03-07 09:04:33,s_u_00084_0000,252
u_00185,Dashboard,2026-03-07 09:30:29,s_u_00185_0000,168
u_00374,Segment Explorer,2026-03-07 09:40:59,s_u_00374_0000,328
u_00434,Retention Chart,2026-03-07 09:48:51,s_u_00434_0004,365
u_00384,Funnel Builder,2026-03-07 10:30:53,s_u_00384_0000,474
u_00204,Dashboard,2026-03-07 11:29:23,s_u_00204_0001,29
u_00257,Dashboard,2026-03-07 12:13:30,s_u_00257_0000,216
u_00446,Report Export,2026-03-07 13:57:41,s_u_00446_0000,69
u_00012,Retention Chart,2026-03-07 14:31:46,s_u_00012_0000,218
u_00434,AI Analyst,2026-03-07 14:41:13,s_u_00434_0003,256
u_00434,Custom Alerts,2026-03-07 15:53:24,s_u_00434_0008,222
u_00018,Dashboard,2026-03-07 16:19:37,s_u_00018_0000,141
u_00337,Dashboard,2026-03-07 17:32:02,s_u_00337_0000,157
u_00418,Funnel Builder,2026-03-07 17:49:49,s_u_00418_0000,181
u_00075,Report Export,2026-03-07 18:43:46,s_u_00075_0000,62
u_00450,Funnel Builder,2026-03-07 20:00:00,s_u_00450_0000,322
u_00259,Dashboard,2026-03-07 20:20:54,s_u_00259_0000,233
u_00309,Custom Alerts,2026-03-07 21:57:58,s_u_00309_0000,44
u_00204,Funnel Builder,2026-03-07 23:43:49,s_u_00204_0002,181
u_00442,AI Analyst,2026-03-08 03:15:07,s_u_00442_0001,420
u_00216,API Access,2026-03-08 06:14:14,s_u_00216_0001,39
u_00301,Report Export,2026-03-08 08:56:18,s_u_00301_0000,61
u_00036,Report Export,2026-03-08 09:01:10,s_u_00036_0000,56
u_00442,Custom Alerts,2026-03-08 10:58:42,s_u_00442_0001,147
u_00036,Dashboard,2026-03-08 10:59:01,s_u_00036_0000,92
u_00143,Funnel Builder,2026-03-08 11:39:55,s_u_00143_0000,798
u_00355,API Access,2026-03-08 12:59:55,s_u_00355_0000,90
u_00132,Dashboard,2026-03-08 13:20:22,s_u_00132_0000,216
u_00116,Retention Chart,2026-03-08 13:38:12,s_u_00116_0000,262
u_00037,Retention Chart,2026-03-08 14:48:33,s_u_00037_0000,363
u_00443,Funnel Builder,2026-03-08 15:44:56,s_u_00443_0000,413
u_00419,Report Export,2026-03-08 16:02:47,s_u_00419_0000,31
u_00026,Funnel Builder,2026-03-08 16:38:02,s_u_00026_0000,512
u_00257,Funnel Builder,2026-03-08 18:12:05,s_u_00257_0000,592
u_00454,Dashboard,2026-03-08 18:32:42,s_u_00454_0000,110
u_00002,Funnel Builder,2026-03-08 20:00:16,s_u_00002_0002,607
u_00434,Team Collaboration,2026-03-08 20:38:13,s_u_00434_0002,116
u_00297,Funnel Builder,2026-03-08 21:20:05,s_u_00297_0000,378
u_00038,Segment Explorer,2026-03-08 22:01:49,s_u_00038_0000,310
u_00105,Funnel Builder,2026-03-08 23:47:32,s_u_00105_0000,369
u_00412,Report Export,2026-03-09 08:03:50,s_u_00412_0000,109
u_00489,Report Export,2026-03-09 08:11:19,s_u_00489_0000,70
u_00446,Report Export,2026-03-09 08:13:49,s_u_00446_0000,58
u_00223,Report Export,2026-03-09 08:15:26,s_u_00223_0000,22
u_00412,Retention Chart,2026-03-09 08:56:04,s_u_00412_0000,188
u_00442,Report Export,2026-03-09 10:10:39,s_u_00442_0000,91
u_00389,Data Import,2026-03-09 11:09:33,s_u_00389_0004,585
u_00395,Funnel Builder,2026-03-09 11:17:58,s_u_00395_0000,769
u_00389,Custom Alerts,2026-03-09 13:08:30,s_u_00389_0002,85
u_00002,Dashboard,2026-03-09 13:21:12,s_u_00002_0007,87
u_00366,Segment Explorer,2026-03-09 13:26:28,s_u_00366_0000,508
u_00164,Segment Explorer,2026-03-09 13:29:32,s_u_00164_0000,116
u_00454,Dashboard,2026-03-09 13:32:40,s_u_00454_0002,190
u_00171,Dashboard,2026-03-09 14:02:48,s_u_00171_0000,251
